,play_type,posteam,down,ydstogo,qtr,week,yardline_100,drive_inside20,rush_attempt,rusher,rushing_yards,first_down,rush_touchdown
18390,run,NO,1.0,10,1,10,66,0.0,1,M.Ingram,1.0,0,0
18393,run,NO,2.0,2,1,10,47,0.0,1,T.Montgomery,2.0,1,0
18397,run,TEN,1.0,10,1,10,92,0.0,1,A.Peterson,2.0,0,0
18401,run,NO,2.0,3,1,10,42,0.0,1,M.Ingram,5.0,1,0
18402,run,NO,1.0,10,1,10,37,0.0,1,T.Hill,10.0,1,0
18406,run,TEN,1.0,10,1,10,80,1.0,1,D.Foreman,4.0,0,0
18408,run,TEN,1.0,10,1,10,26,1.0,1,D.Foreman,2.0,0,0
18411,run,TEN,2.0,10,1,10,15,1.0,1,D.Foreman,5.0,0,0
18413,run,NO,1.0,10,1,10,75,1.0,1,M.Ingram,3.0,0,0
18414,run,NO,2.0,7,1,10,72,1.0,1,M.Ingram,1.0,0,0
18416,run,NO,1.0,10,2,10,25,1.0,1,M.Ingram,6.0,0,0
18417,run,NO,2.0,4,2,10,19,1.0,1,T.Hill,8.0,1,0
18420,run,TEN,1.0,10,2,10,61,1.0,1,D.Foreman,4.0,0,0
18422,run,TEN,1.0,10,2,10,40,1.0,1,D.Foreman,-1.0,0,0
18426,run,TEN,2.0,10,2,10,25,1.0,1,D.Foreman,6.0,0,0
18428,run,NO,1.0,10,2,10,86,0.0,1,M.Ingram,0.0,0,0
18431,run,NO,2.0,10,2,10,78,0.0,1,M.Ingram,2.0,0,0
18435,run,TEN,1.0,10,2,10,24,1.0,1,A.Peterson,5.0,0,0
18437,run,TEN,3.0,1,2,10,15,1.0,1,A.Brown,7.0,1,0
18438,run,TEN,1.0,4,2,10,4,1.0,1,D.Foreman,1.0,0,0
18439,run,TEN,2.0,8,2,10,8,1.0,1,,2.0,0,0
18440,run,TEN,1.0,1,2,10,1,1.0,1,R.Tannehill,1.0,1,1
18447,run,TEN,1.0,10,3,10,19,1.0,1,A.Peterson,5.0,0,0
18448,run,TEN,2.0,5,3,10,14,1.0,1,D.Foreman,3.0,0,0
18453,run,NO,2.0,10,3,10,76,0.0,1,M.Ingram,2.0,0,0
18455,run,TEN,1.0,10,3,10,52,0.0,1,A.Peterson,2.0,0,0
18456,run,TEN,2.0,8,3,10,50,0.0,1,J.McNichols,2.0,0,0
18458,run,NO,1.0,10,3,10,87,1.0,1,M.Ingram,6.0,0,0
18461,run,NO,1.0,10,3,10,60,1.0,1,D.Washington,4.0,0,0
18464,run,NO,1.0,10,3,10,33,1.0,1,D.Washington,4.0,0,0
18466,run,NO,1.0,10,3,10,19,1.0,1,D.Harris,6.0,0,0
18468,run,NO,3.0,4,3,10,13,1.0,1,M.Ingram,13.0,1,1
18469,run,TEN,1.0,10,3,10,75,0.0,1,D.Foreman,1.0,0,0
18470,run,TEN,2.0,9,3,10,74,0.0,1,J.McNichols,1.0,0,0
18473,run,NO,2.0,10,3,10,73,0.0,1,M.Ingram,3.0,0,0
18476,run,TEN,2.0,5,3,10,68,1.0,1,R.Tannehill,0.0,1,0
18478,run,TEN,2.0,3,4,10,55,1.0,1,D.Foreman,2.0,0,0
18480,run,TEN,1.0,10,4,10,51,1.0,1,D.Foreman,3.0,0,0
18484,run,TEN,3.0,22,4,10,22,1.0,1,J.McNichols,4.0,0,0
18487,run,NO,1.0,3,4,10,3,1.0,1,M.Ingram,0.0,0,0
18488,run,NO,2.0,13,4,10,13,1.0,1,T.Hill,5.0,0,0
18490,run,NO,2.0,4,4,10,4,1.0,1,M.Ingram,3.0,0,0
18492,run,TEN,1.0,10,4,10,75,0.0,1,A.Peterson,5.0,0,0
18493,run,TEN,2.0,5,4,10,70,0.0,1,A.Peterson,6.0,1,0
18494,run,TEN,1.0,10,4,10,64,0.0,1,A.Peterson,-5.0,0,0
18496,run,TEN,3.0,15,4,10,69,0.0,1,J.McNichols,0.0,0,0
18502,run,NO,2.0,10,4,10,12,1.0,1,M.Ingram,2.0,0,0
18505,run,PHI,1.0,10,1,10,75,1.0,1,J.Hurts,10.0,1,0
18506,run,PHI,1.0,10,1,10,65,1.0,1,B.Scott,17.0,1,0
18507,run,PHI,1.0,10,1,10,48,1.0,1,B.Scott,-2.0,0,0
18509,run,PHI,1.0,10,1,10,34,1.0,1,B.Scott,0.0,0,0
18512,run,PHI,2.0,7,1,10,13,1.0,1,J.Howard,1.0,0,0
18514,run,DEN,1.0,10,1,10,75,0.0,1,M.Gordon,1.0,0,0
18517,run,PHI,1.0,10,1,10,80,0.0,1,B.Scott,4.0,0,0
18519,run,PHI,3.0,2,1,10,72,0.0,1,J.Howard,3.0,1,0
18520,run,PHI,1.0,10,1,10,69,0.0,1,J.Reagor,-8.0,0,0
18523,run,PHI,1.0,10,1,10,47,0.0,1,J.Howard,7.0,0,0
18524,run,PHI,2.0,3,1,10,40,0.0,1,J.Howard,4.0,1,0
18526,run,DEN,1.0,10,1,10,75,1.0,1,J.Jeudy,3.0,0,0
18527,run,DEN,2.0,7,1,10,72,1.0,1,J.Williams,9.0,1,0
18528,run,DEN,1.0,15,1,10,68,1.0,1,J.Williams,11.0,0,0
18529,run,DEN,2.0,4,1,10,57,1.0,1,J.Williams,2.0,0,0
18532,run,DEN,1.0,10,2,10,23,1.0,1,M.Gordon,15.0,1,0
18533,run,DEN,1.0,8,2,10,8,1.0,1,M.Gordon,7.0,0,0
18534,run,DEN,2.0,1,2,10,1,1.0,1,M.Gordon,1.0,1,1
18535,run,PHI,1.0,10,2,10,75,0.0,1,J.Hurts,2.0,0,0
18536,run,PHI,2.0,8,2,10,73,0.0,1,J.Hurts,5.0,0,0
18540,run,DEN,2.0,4,2,10,4,1.0,1,J.Williams,1.0,0,0
18543,run,PHI,2.0,10,2,10,75,1.0,1,J.Howard,11.0,1,0
18544,run,PHI,1.0,10,2,10,64,1.0,1,,31.0,1,0
18545,run,PHI,1.0,10,2,10,33,1.0,1,B.Scott,0.0,0,0
18547,run,PHI,3.0,2,2,10,25,1.0,1,B.Scott,3.0,1,0
18548,run,PHI,1.0,10,2,10,22,1.0,1,J.Hurts,4.0,0,0
18549,run,PHI,2.0,6,2,10,18,1.0,1,J.Howard,3.0,0,0
18552,run,PHI,2.0,5,2,10,5,1.0,1,K.Gainwell,0.0,0,0
18557,run,PHI,1.0,10,2,10,85,0.0,1,K.Gainwell,5.0,0,0
18568,run,DEN,1.0,10,3,10,34,1.0,1,J.Williams,4.0,0,0
18569,run,DEN,2.0,6,3,10,30,1.0,1,J.Williams,20.0,1,0
18571,run,DEN,2.0,10,3,10,10,1.0,1,J.Williams,-4.0,0,0
18573,run,PHI,1.0,10,3,10,90,0.0,1,J.Hurts,-1.0,0,0
18576,run,DEN,1.0,10,3,10,45,1.0,1,M.Gordon,8.0,0,0
18577,run,DEN,2.0,2,3,10,37,1.0,1,M.Gordon,9.0,1,0
18578,run,DEN,1.0,10,3,10,28,1.0,1,M.Gordon,1.0,0,0
18580,run,DEN,3.0,2,3,10,20,1.0,1,J.Williams,5.0,0,0
18585,run,PHI,1.0,10,3,10,75,0.0,1,J.Howard,5.0,0,0
18586,run,PHI,2.0,5,3,10,70,0.0,1,B.Scott,21.0,1,0
18592,run,DEN,2.0,10,3,10,32,0.0,1,M.Gordon,2.0,0,0
18594,run,DEN,4.0,1,3,10,23,0.0,1,M.Gordon,1.0,0,0
18598,run,PHI,1.0,10,4,10,65,1.0,1,J.Howard,15.0,1,0
18599,run,PHI,1.0,10,4,10,50,1.0,1,J.Howard,5.0,0,0
18600,run,PHI,2.0,5,4,10,45,1.0,1,J.Howard,25.0,1,0
18601,run,PHI,1.0,10,4,10,20,1.0,1,J.Hurts,1.0,0,0
18602,run,PHI,2.0,9,4,10,19,1.0,1,B.Scott,7.0,0,0
18603,run,PHI,3.0,2,4,10,12,1.0,1,J.Hurts,5.0,1,0
18604,run,PHI,1.0,7,4,10,7,1.0,1,N.Herbig,0.0,0,0
18605,run,PHI,2.0,9,4,10,9,1.0,1,J.Howard,3.0,0,0
18606,run,PHI,3.0,6,4,10,6,1.0,1,J.Howard,1.0,0,0
18610,run,PHI,1.0,10,4,10,68,0.0,1,B.Scott,2.0,0,0
18611,run,PHI,2.0,8,4,10,66,0.0,1,B.Scott,6.0,0,0
18612,run,PHI,3.0,2,4,10,60,0.0,1,J.Hurts,1.0,0,0
18620,run,PHI,1.0,10,4,10,90,0.0,1,B.Scott,23.0,1,0
18624,run,GB,1.0,10,1,10,20,1.0,1,A.Jones,3.0,0,0
18627,run,SEA,1.0,10,1,10,68,0.0,1,A.Collins,2.0,0,0
18629,run,SEA,3.0,8,1,10,66,0.0,1,,7.0,0,0
18630,run,GB,1.0,10,1,10,78,0.0,1,A.Dillon,11.0,1,0
18631,run,GB,1.0,10,1,10,67,0.0,1,A.Dillon,5.0,0,0
18633,run,GB,3.0,1,1,10,58,0.0,1,A.Dillon,-1.0,0,0
18635,run,SEA,1.0,10,1,10,55,0.0,1,A.Collins,10.0,1,0
18636,run,SEA,1.0,10,1,10,45,0.0,1,A.Collins,6.0,0,0
18639,run,GB,1.0,10,1,10,93,0.0,1,A.Jones,3.0,0,0
18642,run,SEA,1.0,10,1,10,51,0.0,1,A.Collins,0.0,0,0
18646,run,GB,2.0,4,2,10,85,1.0,1,A.Dillon,7.0,1,0
18649,run,GB,1.0,10,2,10,66,1.0,1,A.Dillon,5.0,0,0
18654,run,GB,3.0,7,2,10,18,1.0,1,,8.0,1,0
18655,run,GB,1.0,10,2,10,10,1.0,1,A.Dillon,1.0,0,0
18659,run,SEA,1.0,10,2,10,46,0.0,1,A.Collins,5.0,0,0
18665,run,GB,2.0,10,2,10,65,0.0,1,A.Jones,2.0,0,0
18667,run,GB,2.0,2,2,10,50,0.0,1,A.Rodgers,0.0,0,0
18669,run,GB,1.0,10,2,10,42,0.0,1,A.Jones,2.0,0,0
18671,run,GB,3.0,2,2,10,34,0.0,1,A.Dillon,0.0,0,0
18674,run,SEA,2.0,9,2,10,64,0.0,1,,4.0,0,0
18681,run,SEA,2.0,5,3,10,70,0.0,1,A.Collins,5.0,1,0
18683,run,SEA,2.0,10,3,10,65,0.0,1,A.Collins,1.0,0,0
18685,run,GB,1.0,10,3,10,87,0.0,1,A.Jones,5.0,0,0
18692,run,SEA,3.0,2,3,10,29,1.0,1,A.Collins,4.0,1,0
18693,run,SEA,1.0,10,3,10,25,1.0,1,A.Collins,7.0,0,0
18700,run,GB,1.0,10,3,10,57,1.0,1,A.Jones,4.0,0,0
18702,run,GB,1.0,10,3,10,29,1.0,1,A.Dillon,7.0,0,0
18703,run,GB,2.0,3,3,10,22,1.0,1,A.Dillon,2.0,0,0
18704,run,GB,3.0,1,3,10,20,1.0,1,A.Dillon,1.0,1,0
18708,run,SEA,1.0,10,3,10,80,0.0,1,A.Collins,1.0,0,0
18711,run,GB,1.0,10,3,10,62,1.0,1,A.Jones,6.0,0,0
18714,run,GB,2.0,5,4,10,44,1.0,1,A.Dillon,2.0,1,0
18716,run,GB,2.0,2,4,10,19,1.0,1,A.Dillon,2.0,1,0
18718,run,GB,2.0,5,4,10,12,1.0,1,A.Dillon,5.0,1,0
18720,run,GB,2.0,7,4,10,7,1.0,1,A.Dillon,4.0,0,0
18721,run,GB,3.0,3,4,10,3,1.0,1,A.Dillon,3.0,1,1
18722,run,SEA,1.0,10,4,10,66,0.0,1,,12.0,1,0
18724,run,SEA,2.0,6,4,10,50,0.0,1,,5.0,0,0
18725,run,SEA,3.0,1,4,10,45,0.0,1,T.Homer,2.0,1,0
18727,run,GB,1.0,10,4,10,80,1.0,1,A.Dillon,4.0,0,0
18729,run,GB,1.0,10,4,10,26,1.0,1,A.Dillon,2.0,0,0
18731,run,GB,3.0,1,4,10,17,1.0,1,A.Dillon,2.0,1,0
18732,run,GB,1.0,10,4,10,15,1.0,1,P.Taylor,5.0,0,0
18733,run,GB,2.0,1,4,10,6,1.0,1,P.Taylor,2.0,1,0
18734,run,GB,1.0,4,4,10,4,1.0,1,A.Dillon,0.0,0,0
18735,run,GB,2.0,4,4,10,4,1.0,1,A.Dillon,2.0,0,0
18736,run,GB,3.0,2,4,10,2,1.0,1,A.Dillon,2.0,1,1
18739,run,SEA,3.0,2,4,10,68,0.0,1,,4.0,1,0
18750,run,TB,1.0,15,1,10,80,0.0,1,L.Fournette,5.0,0,0
18753,run,WAS,1.0,10,1,10,60,0.0,1,A.Gibson,1.0,0,0
18755,run,WAS,3.0,1,1,10,51,0.0,1,A.Gibson,3.0,1,0
18757,run,WAS,1.0,10,1,10,34,0.0,1,A.Gibson,1.0,0,0
18758,run,WAS,2.0,9,1,10,33,0.0,1,J.Patterson,5.0,0,0
18763,run,WAS,2.0,10,1,10,28,1.0,1,A.Gibson,-1.0,0,0
18766,run,WAS,2.0,6,1,10,12,1.0,1,A.Gibson,-8.0,0,0
18767,run,WAS,3.0,14,1,10,20,1.0,1,,10.0,0,0
18768,run,TB,1.0,10,1,10,76,0.0,1,L.Fournette,6.0,0,0
18770,run,TB,3.0,1,1,10,67,0.0,1,L.Fournette,0.0,0,0
18771,run,TB,4.0,1,1,10,67,0.0,1,T.Brady,2.0,1,0
18773,run,WAS,1.0,10,1,10,46,0.0,1,A.Gibson,5.0,0,0
18776,run,WAS,1.0,10,1,10,35,0.0,1,J.McKissic,2.0,0,0
18780,run,WAS,1.0,10,2,10,24,0.0,1,A.Gibson,3.0,0,0
18783,run,TB,1.0,10,2,10,75,1.0,1,L.Fournette,3.0,0,0
18785,run,TB,1.0,10,2,10,43,1.0,1,L.Fournette,5.0,0,0
18786,run,TB,2.0,5,2,10,38,1.0,1,L.Fournette,8.0,1,0
18788,run,TB,2.0,1,2,10,21,1.0,1,L.Fournette,2.0,1,0
18792,run,TB,1.0,8,2,10,8,1.0,1,L.Fournette,1.0,0,0
18796,run,WAS,1.0,10,2,10,53,1.0,1,A.Gibson,15.0,1,0
18800,run,WAS,1.0,10,2,10,27,1.0,1,J.Patterson,4.0,0,0
18801,run,WAS,2.0,6,2,10,23,1.0,1,A.Gibson,4.0,0,0
18802,run,WAS,1.0,10,2,10,14,1.0,1,A.Gibson,-5.0,0,0
18812,run,WAS,1.0,10,3,10,75,0.0,1,A.Gibson,-1.0,0,0
18815,run,TB,1.0,10,3,10,62,0.0,1,L.Fournette,3.0,0,0
18829,run,WAS,1.0,10,3,10,32,1.0,1,J.Patterson,-3.0,0,0
18830,run,WAS,2.0,13,3,10,35,1.0,1,A.Gibson,12.0,0,0
18831,run,WAS,3.0,1,3,10,23,1.0,1,A.Gibson,9.0,1,0
18832,run,WAS,1.0,1,3,10,1,1.0,1,A.Gibson,1.0,1,1
18835,run,TB,3.0,3,3,10,60,0.0,1,G.Bernard,4.0,1,0
18839,run,WAS,1.0,10,4,10,83,0.0,1,A.Gibson,1.0,0,0
18841,run,WAS,1.0,10,4,10,61,0.0,1,J.Patterson,1.0,0,0
18847,run,WAS,1.0,10,4,10,80,1.0,1,J.McKissic,2.0,0,0
18849,run,WAS,3.0,2,4,10,72,1.0,1,,3.0,1,0
18851,run,WAS,1.0,10,4,10,53,1.0,1,D.Carter,4.0,0,0
18852,run,WAS,2.0,6,4,10,49,1.0,1,A.Gibson,7.0,1,0
18853,run,WAS,1.0,10,4,10,42,1.0,1,A.Gibson,3.0,0,0
18855,run,WAS,3.0,1,4,10,33,1.0,1,A.Gibson,2.0,1,0
18856,run,WAS,1.0,10,4,10,31,1.0,1,A.Gibson,4.0,0,0
18857,run,WAS,2.0,6,4,10,27,1.0,1,,2.0,0,0
18859,run,WAS,1.0,10,4,10,20,1.0,1,A.Gibson,-1.0,0,0
18862,run,WAS,1.0,9,4,10,9,1.0,1,A.Gibson,5.0,0,0
18863,run,WAS,2.0,4,4,10,4,1.0,1,A.Gibson,0.0,0,0
18864,run,WAS,3.0,4,4,10,4,1.0,1,A.Gibson,3.0,0,0
18865,run,WAS,4.0,1,4,10,1,1.0,1,A.Gibson,1.0,1,1
18866,run,WAS,,0,4,10,2,1.0,1,T.Heinicke,,0,0
18867,run,TB,1.0,10,4,10,75,0.0,1,L.Fournette,8.0,0,0
18868,run,TB,2.0,2,4,10,67,0.0,1,L.Fournette,6.0,1,0
18869,run,SEA,1.0,10,1,11,75,0.0,1,R.Penny,18.0,1,0
18873,run,ARI,1.0,10,1,11,82,1.0,1,J.Conner,0.0,0,0
18877,run,ARI,1.0,10,1,11,53,1.0,1,J.Conner,7.0,0,0
18878,run,ARI,2.0,3,1,11,46,1.0,1,E.Benjamin,0.0,0,0
18883,run,ARI,1.0,10,1,11,30,1.0,1,J.Conner,8.0,0,0
18884,run,ARI,2.0,2,1,11,22,1.0,1,J.Conner,4.0,1,0
18885,run,ARI,1.0,10,1,11,18,1.0,1,E.Benjamin,2.0,0,0
18887,run,ARI,1.0,2,1,11,2,1.0,1,J.Conner,1.0,0,0
18889,run,SEA,1.0,10,1,11,75,0.0,1,A.Collins,4.0,0,0
18890,run,SEA,2.0,6,1,11,71,0.0,1,A.Collins,5.0,0,0
18891,run,SEA,3.0,1,1,11,66,0.0,1,R.Wilson,2.0,1,0
18892,run,SEA,1.0,10,1,11,64,0.0,1,A.Collins,3.0,0,0
18894,run,SEA,1.0,10,2,11,52,0.0,1,A.Collins,11.0,1,0
18895,run,SEA,1.0,10,2,11,41,0.0,1,A.Collins,4.0,0,0
18896,run,SEA,2.0,6,2,11,37,0.0,1,R.Wilson,0.0,0,0
18897,run,SEA,3.0,20,2,11,51,0.0,1,T.Homer,4.0,0,0
18898,run,ARI,1.0,10,2,11,95,0.0,1,J.Conner,2.0,0,0
18900,run,ARI,3.0,13,2,11,98,0.0,1,J.Conner,2.0,0,0
18901,run,SEA,1.0,10,2,11,45,1.0,1,A.Collins,9.0,0,0
18902,run,SEA,2.0,1,2,11,36,1.0,1,A.Collins,2.0,1,0
18904,run,SEA,1.0,9,2,11,9,1.0,1,A.Collins,0.0,0,0
18907,run,ARI,1.0,10,2,11,92,1.0,1,E.Benjamin,5.0,0,0
18911,run,ARI,2.0,3,2,11,49,1.0,1,E.Benjamin,2.0,0,0
18912,run,ARI,3.0,1,2,11,47,1.0,1,J.Conner,0.0,0,0
18913,run,ARI,4.0,1,2,11,47,1.0,1,J.Conner,1.0,1,0
18916,run,ARI,1.0,10,2,11,33,1.0,1,J.Conner,7.0,0,0
18918,run,ARI,1.0,1,2,11,1,1.0,1,J.Conner,-1.0,0,0
18933,run,ARI,2.0,6,2,11,24,0.0,1,,3.0,0,0
18939,run,SEA,1.0,10,3,11,63,0.0,1,R.Penny,1.0,0,0
18940,run,SEA,2.0,9,3,11,62,0.0,1,A.Collins,2.0,0,0
18944,run,ARI,2.0,3,3,11,59,0.0,1,J.Conner,0.0,0,0
18946,run,SEA,1.0,10,3,11,78,0.0,1,A.Collins,-4.0,0,0
18954,run,ARI,2.0,13,3,11,70,0.0,1,R.Hudson,0.0,0,0
18960,run,ARI,1.0,10,3,11,85,1.0,1,J.Conner,6.0,0,0
18962,run,ARI,3.0,1,3,11,76,1.0,1,J.Conner,1.0,1,0
18963,run,ARI,1.0,10,4,11,75,1.0,1,J.Conner,2.0,0,0
18965,run,ARI,1.0,10,4,11,63,1.0,1,J.Conner,5.0,0,0
18968,run,ARI,1.0,10,4,11,34,1.0,1,E.Benjamin,4.0,0,0
18970,run,ARI,1.0,10,4,11,23,1.0,1,J.Conner,2.0,0,0
18974,run,SEA,1.0,10,4,11,26,1.0,1,D.Dallas,7.0,0,0
18976,run,SEA,3.0,1,4,11,17,1.0,1,D.Dallas,15.0,1,0
18977,run,SEA,1.0,2,4,11,2,1.0,1,D.Dallas,2.0,1,1
18978,run,ARI,1.0,10,4,11,67,1.0,1,J.Conner,7.0,0,0
18979,run,ARI,2.0,3,4,11,60,1.0,1,C.McCoy,6.0,1,0
18981,run,ARI,1.0,10,4,11,42,1.0,1,J.Conner,3.0,0,0
18984,run,ARI,1.0,10,4,11,19,1.0,1,C.McCoy,11.0,1,0
18985,run,ARI,1.0,8,4,11,8,1.0,1,J.Conner,4.0,0,0
18987,run,ARI,1.0,1,4,11,1,1.0,1,J.Conner,1.0,1,1
18993,run,ARI,3.0,12,4,11,35,0.0,1,E.Benjamin,2.0,0,0
18994,run,SEA,1.0,10,4,11,80,0.0,1,D.Dallas,1.0,0,0
18995,run,BAL,1.0,10,1,11,75,0.0,1,D.Freeman,5.0,0,0
18996,run,BAL,2.0,5,1,11,70,0.0,1,D.Freeman,10.0,1,0
18997,run,BAL,1.0,10,1,11,60,0.0,1,T.Huntley,1.0,0,0
18999,run,BAL,1.0,10,1,11,48,0.0,1,L.Murray,-1.0,0,0
19002,run,CHI,1.0,10,1,11,86,1.0,1,J.Fields,8.0,0,0
19004,run,CHI,1.0,10,1,11,72,1.0,1,D.Montgomery,9.0,0,0
19006,run,CHI,1.0,10,1,11,34,1.0,1,D.Montgomery,2.0,0,0
19007,run,CHI,2.0,8,1,11,32,1.0,1,J.Grant,11.0,1,0
19009,run,CHI,2.0,10,1,11,21,1.0,1,D.Montgomery,5.0,0,0
19010,run,CHI,3.0,5,1,11,16,1.0,1,D.Montgomery,-6.0,0,0
19012,run,BAL,2.0,9,1,11,69,0.0,1,D.Freeman,-3.0,0,0
19014,run,BAL,1.0,10,1,11,56,0.0,1,L.Murray,4.0,0,0
19015,run,BAL,2.0,6,1,11,52,0.0,1,L.Murray,1.0,0,0
19017,run,CHI,1.0,10,1,11,80,0.0,1,J.Fields,3.0,0,0
19020,run,BAL,1.0,10,1,11,69,0.0,1,D.Freeman,4.0,0,0
19021,run,BAL,2.0,6,1,11,65,0.0,1,D.Freeman,2.0,0,0
19024,run,BAL,2.0,1,2,11,49,0.0,1,L.Murray,5.0,1,0
19025,run,BAL,1.0,10,2,11,44,0.0,1,L.Murray,4.0,0,0
19028,run,CHI,1.0,10,2,11,80,0.0,1,D.Montgomery,10.0,1,0
19029,run,CHI,1.0,10,2,11,70,0.0,1,D.Montgomery,7.0,0,0
19031,run,CHI,1.0,10,2,11,41,0.0,1,D.Montgomery,5.0,0,0
19033,run,BAL,1.0,10,2,11,66,1.0,1,T.Huntley,2.0,0,0
19035,run,BAL,3.0,10,2,11,66,1.0,1,,19.0,1,0
19036,run,BAL,1.0,10,2,11,47,1.0,1,D.Freeman,0.0,0,0
19041,run,BAL,3.0,5,2,11,20,1.0,1,T.Huntley,3.0,0,0
19042,run,CHI,1.0,10,2,11,79,0.0,1,J.Fields,6.0,0,0
19044,run,CHI,1.0,10,2,11,68,0.0,1,D.Montgomery,4.0,0,0
19052,run,BAL,4.0,1,2,11,43,1.0,1,T.Huntley,8.0,1,0
19057,run,CHI,1.0,10,2,11,74,0.0,1,D.Montgomery,5.0,0,0
19058,run,CHI,1.0,15,3,11,80,0.0,1,D.Montgomery,5.0,0,0
19061,run,CHI,1.0,10,3,11,54,0.0,1,D.Montgomery,-1.0,0,0
19063,run,CHI,3.0,11,3,11,55,0.0,1,,6.0,0,0
19065,run,BAL,2.0,2,3,11,77,0.0,1,L.Murray,8.0,1,0
19066,run,BAL,1.0,10,3,11,69,0.0,1,L.Murray,2.0,0,0
19074,run,BAL,2.0,7,3,11,76,0.0,1,D.Freeman,3.0,0,0
19077,run,CHI,2.0,10,3,11,80,0.0,1,D.Montgomery,11.0,1,0
19084,run,BAL,1.0,10,3,11,76,0.0,1,D.Freeman,4.0,0,0
19085,run,BAL,2.0,6,3,11,72,0.0,1,D.Freeman,5.0,0,0
19086,run,BAL,3.0,1,3,11,67,0.0,1,P.Ricard,2.0,1,0
19087,run,BAL,1.0,20,3,11,75,0.0,1,T.Huntley,5.0,0,0
19091,run,CHI,2.0,8,4,11,58,0.0,1,D.Montgomery,2.0,0,0
19093,run,CHI,4.0,1,4,11,51,0.0,1,D.Montgomery,0.0,0,0
19094,run,BAL,1.0,10,4,11,49,0.0,1,D.Freeman,4.0,0,0
19096,run,BAL,1.0,10,4,11,33,0.0,1,L.Murray,6.0,0,0
19097,run,BAL,2.0,4,4,11,27,0.0,1,D.Freeman,5.0,1,0
19098,run,BAL,1.0,10,4,11,22,0.0,1,D.Freeman,0.0,0,0
19100,run,CHI,1.0,10,4,11,86,0.0,1,K.Herbert,0.0,0,0
19104,run,BAL,2.0,3,4,11,38,0.0,1,L.Murray,2.0,0,0
19105,run,BAL,3.0,1,4,11,36,0.0,1,L.Murray,1.0,1,0
19106,run,BAL,1.0,10,4,11,35,0.0,1,D.Freeman,6.0,0,0
19107,run,BAL,2.0,4,4,11,29,0.0,1,D.Freeman,-1.0,0,0
19108,run,BAL,3.0,5,4,11,30,0.0,1,D.Freeman,2.0,0,0
19121,run,BAL,1.0,10,4,11,30,1.0,1,,2.0,0,0
19124,run,BAL,1.0,3,4,11,3,1.0,1,D.Freeman,3.0,1,1
19130,run,CIN,2.0,7,1,11,72,0.0,1,J.Mixon,2.0,0,0
19131,run,CIN,3.0,5,1,11,70,0.0,1,,6.0,1,0
19132,run,CIN,1.0,10,1,11,64,0.0,1,J.Mixon,4.0,0,0
19135,run,LV,1.0,9,1,11,9,1.0,1,P.Barber,3.0,0,0
19138,run,CIN,1.0,10,1,11,75,0.0,1,T.Boyd,14.0,1,0
19140,run,CIN,2.0,10,1,11,61,0.0,1,J.Mixon,4.0,0,0
19141,run,CIN,1.0,10,1,11,42,0.0,1,J.Mixon,5.0,0,0
19142,run,CIN,2.0,5,1,11,37,0.0,1,J.Mixon,1.0,0,0
19145,run,LV,1.0,10,1,11,60,0.0,1,J.Jacobs,6.0,0,0
19146,run,LV,2.0,4,1,11,54,0.0,1,J.Jacobs,4.0,1,0
19147,run,LV,1.0,10,1,11,50,0.0,1,H.Renfrow,5.0,0,0
19148,run,LV,2.0,5,1,11,45,0.0,1,J.Jacobs,1.0,0,0
19150,run,CIN,1.0,10,1,11,93,0.0,1,J.Mixon,3.0,0,0
19155,run,CIN,3.0,1,1,11,72,0.0,1,J.Chase,-2.0,0,0
19157,run,LV,2.0,4,2,11,55,0.0,1,K.Drake,7.0,1,0
19159,run,LV,2.0,2,2,11,40,0.0,1,K.Drake,4.0,1,0
19161,run,LV,2.0,4,2,11,30,0.0,1,J.Jacobs,1.0,0,0
19163,run,CIN,1.0,10,2,11,72,1.0,1,J.Mixon,-3.0,0,0
19165,run,CIN,1.0,10,2,11,61,1.0,1,,1.0,0,0
19167,run,CIN,1.0,10,2,11,51,1.0,1,J.Mixon,-2.0,0,0
19170,run,CIN,1.0,10,2,11,34,1.0,1,J.Chase,10.0,1,0
19171,run,CIN,1.0,10,2,11,24,1.0,1,J.Mixon,-1.0,0,0
19174,run,CIN,1.0,10,2,11,11,1.0,1,J.Mixon,11.0,1,1
19176,run,LV,1.0,10,2,11,54,0.0,1,J.Jacobs,4.0,0,0
19178,run,LV,3.0,6,2,11,50,0.0,1,K.Drake,3.0,0,0
19179,run,CIN,1.0,10,2,11,80,0.0,1,J.Mixon,2.0,0,0
19188,run,LV,2.0,1,3,11,80,0.0,1,J.Jacobs,2.0,1,0
19189,run,LV,1.0,10,3,11,78,0.0,1,D.Jackson,4.0,0,0
19190,run,LV,2.0,6,3,11,74,0.0,1,J.Jacobs,5.0,0,0
19191,run,LV,3.0,1,3,11,69,0.0,1,B.Edwards,0.0,0,0
19193,run,CIN,1.0,10,3,11,68,0.0,1,J.Mixon,5.0,0,0
19194,run,CIN,2.0,5,3,11,63,0.0,1,J.Mixon,4.0,0,0
19196,run,CIN,1.0,10,3,11,52,0.0,1,J.Mixon,8.0,0,0
19198,run,CIN,2.0,7,3,11,25,0.0,1,J.Mixon,-2.0,0,0
19200,run,LV,1.0,10,3,11,75,0.0,1,J.Jacobs,18.0,1,0
19202,run,LV,2.0,8,3,11,55,0.0,1,J.Jacobs,-4.0,0,0
