,play_type,posteam,down,ydstogo,qtr,week,yardline_100,drive_inside20,pass_attempt,complete_pass,passer,passing_yards,receiver,receiving_yards,first_down,touchdown
16229,pass,GB,1.0,10,4,9,25,0.0,1,0,J.Love,,R.Cobb,,0,0
16230,pass,GB,2.0,10,4,9,25,0.0,1,1,J.Love,5.0,J.Deguara,5.0,0,0
16231,pass,GB,3.0,5,4,9,20,0.0,1,0,J.Love,,R.Cobb,,0,0
16232,pass,GB,4.0,5,4,9,20,0.0,1,1,J.Love,20.0,A.Lazard,20.0,1,1
16234,pass,KC,2.0,11,4,9,81,0.0,1,1,P.Mahomes,22.0,T.Kelce,22.0,1,0
16236,pass,KC,2.0,8,4,9,57,0.0,1,1,P.Mahomes,9.0,M.Hardman,9.0,1,0
16239,pass,KC,3.0,10,4,9,48,0.0,1,1,P.Mahomes,13.0,T.Hill,13.0,1,0
16241,pass,MIA,2.0,10,1,9,77,0.0,1,0,J.Brissett,,M.Gesicki,,0,0
16242,pass,MIA,3.0,10,1,9,77,0.0,1,0,J.Brissett,,I.Ford,,0,0
16245,pass,HOU,1.0,10,1,9,60,1.0,1,1,T.Taylor,23.0,C.Conley,23.0,1,0
16248,pass,HOU,1.0,10,1,9,25,1.0,1,0,T.Taylor,,B.Cooks,,0,0
16249,pass,HOU,2.0,10,1,9,25,1.0,1,1,T.Taylor,9.0,N.Collins,9.0,0,0
16250,pass,HOU,3.0,1,1,9,16,1.0,1,0,T.Taylor,,B.Cooks,,0,0
16252,pass,MIA,2.0,9,1,9,79,1.0,1,1,J.Brissett,8.0,J.Waddle,8.0,0,0
16254,pass,MIA,1.0,10,1,9,69,1.0,1,1,J.Brissett,17.0,J.Waddle,17.0,1,0
16255,pass,MIA,1.0,10,1,9,52,1.0,1,0,J.Brissett,,,,0,0
16256,pass,MIA,2.0,5,1,9,47,1.0,1,1,J.Brissett,18.0,M.Gesicki,18.0,1,0
16257,pass,MIA,1.0,10,1,9,29,1.0,1,0,J.Brissett,,M.Gesicki,,0,0
16258,pass,MIA,2.0,10,1,9,29,1.0,1,1,J.Brissett,12.0,J.Waddle,12.0,1,0
16261,pass,MIA,3.0,2,1,9,9,1.0,1,1,J.Brissett,3.0,M.Gaskin,3.0,1,0
16264,pass,HOU,2.0,7,1,9,72,0.0,1,0,T.Taylor,,B.Cooks,,0,0
16265,pass,HOU,3.0,7,1,9,72,0.0,1,0,T.Taylor,,B.Cooks,,0,0
16266,pass,MIA,1.0,10,1,9,71,0.0,1,0,J.Brissett,,,,0,0
16267,pass,MIA,2.0,10,1,9,71,0.0,1,0,J.Brissett,,J.Waddle,,0,0
16268,pass,HOU,1.0,10,1,9,69,0.0,1,0,T.Taylor,,,,0,0
16269,pass,HOU,2.0,20,1,9,79,0.0,1,1,T.Taylor,9.0,D.Johnson,9.0,0,0
16270,pass,HOU,3.0,11,1,9,70,0.0,1,1,T.Taylor,15.0,C.Conley,15.0,1,0
16271,pass,HOU,1.0,20,1,9,65,0.0,1,0,T.Taylor,,C.Conley,,0,0
16273,pass,HOU,3.0,17,1,9,62,0.0,1,0,T.Taylor,,,,0,0
16276,pass,MIA,3.0,6,2,9,79,0.0,1,1,J.Brissett,6.0,M.Gaskin,6.0,1,0
16280,pass,HOU,2.0,9,2,9,32,1.0,1,1,T.Taylor,6.0,D.Amendola,6.0,0,0
16281,pass,HOU,3.0,3,2,9,26,1.0,1,1,T.Taylor,7.0,N.Collins,7.0,1,0
16283,pass,HOU,2.0,9,2,9,18,1.0,1,1,T.Taylor,5.0,D.Johnson,5.0,0,0
16284,pass,HOU,3.0,4,2,9,13,1.0,1,0,T.Taylor,,D.Amendola,,0,0
16285,pass,MIA,1.0,10,2,9,75,0.0,1,0,J.Brissett,,K.Merritt,,0,0
16286,pass,MIA,2.0,10,2,9,75,0.0,1,0,J.Brissett,,,,0,0
16287,pass,MIA,3.0,12,2,9,77,0.0,1,0,J.Brissett,,M.Hollins,,0,0
16288,pass,HOU,1.0,10,2,9,75,0.0,1,0,T.Taylor,,,,0,0
16290,pass,HOU,3.0,7,2,9,72,0.0,1,1,T.Taylor,10.0,B.Cooks,10.0,1,0
16293,pass,HOU,3.0,4,2,9,56,0.0,1,0,T.Taylor,,B.Cooks,,0,0
16294,pass,HOU,1.0,10,2,9,23,1.0,1,0,D.Amendola,,B.Cooks,,0,0
16295,pass,HOU,2.0,10,2,9,23,1.0,1,1,T.Taylor,6.0,B.Cooks,6.0,0,0
16296,pass,HOU,3.0,4,2,9,17,1.0,1,0,T.Taylor,,B.Cooks,,0,0
16297,pass,MIA,1.0,10,2,9,75,0.0,1,0,J.Brissett,,M.Gesicki,,0,0
16298,pass,MIA,2.0,10,2,9,75,0.0,1,1,J.Brissett,12.0,J.Waddle,12.0,1,0
16299,pass,MIA,1.0,10,2,9,63,0.0,1,1,J.Brissett,10.0,J.Waddle,10.0,1,0
16301,pass,MIA,2.0,8,2,9,51,0.0,1,1,J.Brissett,5.0,M.Gaskin,5.0,0,0
16302,pass,MIA,1.0,10,2,9,41,0.0,1,1,J.Brissett,11.0,A.Wilson,11.0,1,0
16303,pass,MIA,1.0,10,2,9,30,0.0,1,0,J.Brissett,,,,0,0
16304,pass,MIA,2.0,22,2,9,42,0.0,1,1,J.Brissett,18.0,M.Gesicki,18.0,0,0
16305,pass,MIA,3.0,4,2,9,24,0.0,1,0,J.Brissett,,M.Gesicki,,0,0
16306,pass,HOU,1.0,10,2,9,74,0.0,1,0,T.Taylor,,,,0,0
16307,pass,HOU,2.0,18,2,9,82,0.0,1,0,T.Taylor,,,,0,0
16308,pass,MIA,1.0,10,2,9,26,1.0,1,1,J.Brissett,21.0,D.Smythe,21.0,1,0
16309,pass,MIA,1.0,5,2,9,5,1.0,1,0,J.Brissett,,,,0,0
16310,pass,MIA,2.0,5,2,9,5,1.0,1,0,J.Brissett,,A.Shaheen,,0,0
16311,pass,MIA,3.0,5,2,9,5,1.0,1,1,J.Brissett,5.0,M.Hollins,5.0,1,1
16313,pass,HOU,1.0,10,3,9,75,0.0,1,1,T.Taylor,9.0,B.Cooks,9.0,0,0
16316,pass,HOU,2.0,10,3,9,65,0.0,1,0,T.Taylor,,D.Johnson,,0,0
16317,pass,HOU,3.0,10,3,9,65,0.0,1,0,T.Taylor,,D.Amendola,,0,0
16319,pass,MIA,2.0,10,3,9,49,0.0,1,1,J.Brissett,6.0,D.Smythe,6.0,0,0
16320,pass,MIA,3.0,4,3,9,43,0.0,1,0,J.Brissett,,J.Waddle,,0,0
16321,pass,HOU,1.0,10,3,9,56,0.0,1,1,T.Taylor,8.0,A.Auclair,8.0,0,0
16322,pass,HOU,2.0,2,3,9,48,0.0,1,0,T.Taylor,,D.Amendola,,0,0
16323,pass,HOU,3.0,12,3,9,58,0.0,1,0,T.Taylor,,D.Amendola,,0,0
16325,pass,MIA,2.0,12,3,9,94,0.0,1,1,J.Brissett,10.0,M.Hollins,10.0,0,0
16326,pass,MIA,3.0,2,3,9,84,0.0,1,1,J.Brissett,9.0,M.Gesicki,9.0,1,0
16327,pass,MIA,1.0,10,3,9,75,0.0,1,1,J.Brissett,1.0,M.Gaskin,1.0,0,0
16328,pass,MIA,2.0,9,3,9,74,0.0,1,1,J.Brissett,4.0,J.Waddle,4.0,0,0
16331,pass,MIA,2.0,8,3,9,61,0.0,1,1,J.Brissett,9.0,M.Gesicki,9.0,1,0
16332,pass,MIA,1.0,10,3,9,52,0.0,1,0,J.Brissett,,A.Wilson,,0,0
16334,pass,MIA,3.0,8,3,9,50,0.0,1,1,J.Brissett,11.0,A.Shaheen,11.0,1,0
16336,pass,MIA,2.0,8,3,9,32,0.0,1,0,J.Brissett,,,,0,0
16337,pass,MIA,3.0,18,3,9,42,0.0,1,1,J.Brissett,2.0,M.Gaskin,2.0,0,0
16338,pass,HOU,1.0,10,3,9,93,1.0,1,0,T.Taylor,,,,0,0
16340,pass,HOU,3.0,13,3,9,96,1.0,1,1,T.Taylor,15.0,A.Auclair,15.0,1,0
16341,pass,HOU,1.0,10,3,9,81,1.0,1,1,T.Taylor,4.0,C.Moore,4.0,0,0
16343,pass,HOU,3.0,2,4,9,73,1.0,1,1,T.Taylor,39.0,D.Amendola,39.0,1,0
16344,pass,HOU,1.0,10,4,9,34,1.0,1,1,T.Taylor,15.0,D.Johnson,15.0,1,0
16345,pass,HOU,1.0,10,4,9,19,1.0,1,0,T.Taylor,,B.Cooks,,0,0
16346,pass,HOU,2.0,10,4,9,19,1.0,1,1,T.Taylor,4.0,B.Jordan,4.0,0,0
16347,pass,HOU,3.0,6,4,9,15,1.0,1,1,T.Taylor,10.0,B.Cooks,10.0,1,0
16349,pass,HOU,2.0,4,4,9,4,1.0,1,1,T.Taylor,3.0,J.Akins,3.0,0,0
16350,pass,HOU,3.0,1,4,9,1,1.0,1,0,T.Taylor,,D.Johnson,,0,0
16351,pass,MIA,1.0,10,4,9,68,0.0,1,1,J.Brissett,13.0,K.Merritt,13.0,1,0
16352,pass,MIA,1.0,10,4,9,55,0.0,1,0,J.Brissett,,K.Merritt,,0,0
16353,pass,MIA,2.0,10,4,9,55,0.0,1,0,J.Brissett,,M.Hollins,,0,0
16354,pass,MIA,3.0,10,4,9,55,0.0,1,1,J.Brissett,14.0,J.Waddle,14.0,1,0
16355,pass,MIA,1.0,10,4,9,41,0.0,1,1,J.Brissett,6.0,J.Waddle,6.0,0,0
16358,pass,MIA,2.0,15,4,9,35,0.0,1,0,J.Brissett,,,,0,0
16359,pass,HOU,1.0,10,4,9,60,0.0,1,1,T.Taylor,5.0,B.Jordan,5.0,0,0
16360,pass,HOU,2.0,5,4,9,55,0.0,1,1,T.Taylor,10.0,B.Cooks,10.0,1,0
16361,pass,HOU,1.0,10,4,9,45,0.0,1,0,T.Taylor,,,,0,0
16363,pass,HOU,3.0,12,4,9,47,0.0,1,0,T.Taylor,,,,0,0
16365,pass,MIA,2.0,10,4,9,89,0.0,1,1,J.Brissett,6.0,M.Gaskin,6.0,0,0
16366,pass,MIA,3.0,4,4,9,83,0.0,1,1,J.Brissett,7.0,M.Hollins,7.0,1,0
16369,pass,MIA,3.0,3,4,9,69,0.0,1,0,J.Brissett,,M.Hollins,,0,0
16370,pass,HOU,1.0,10,4,9,81,0.0,1,1,T.Taylor,11.0,N.Collins,11.0,1,0
16371,pass,HOU,1.0,10,4,9,70,0.0,1,1,T.Taylor,4.0,J.Akins,4.0,0,0
16375,pass,HOU,1.0,10,4,9,98,0.0,1,0,T.Taylor,,J.Akins,,0,0
16376,pass,HOU,2.0,10,4,9,98,0.0,1,1,T.Taylor,4.0,D.Amendola,4.0,0,0
16377,pass,HOU,4.0,6,4,9,94,0.0,1,1,T.Taylor,9.0,B.Cooks,9.0,1,0
16379,pass,PHI,2.0,7,1,9,70,0.0,1,1,J.Hurts,2.0,Q.Watkins,2.0,0,0
16380,pass,PHI,3.0,5,1,9,68,0.0,1,1,J.Hurts,18.0,D.Goedert,18.0,1,0
16381,pass,PHI,1.0,10,1,9,50,0.0,1,0,J.Hurts,,D.Goedert,,0,0
16382,pass,PHI,2.0,10,1,9,50,0.0,1,0,J.Hurts,,D.Goedert,,0,0
16383,pass,PHI,3.0,5,1,9,45,0.0,1,0,J.Hurts,,D.Goedert,,0,0
16385,pass,LAC,2.0,7,1,9,96,1.0,1,0,J.Herbert,,K.Allen,,0,0
16386,pass,LAC,3.0,7,1,9,96,1.0,1,1,J.Herbert,19.0,J.Guyton,19.0,1,0
16387,pass,LAC,1.0,10,1,9,77,1.0,1,1,J.Herbert,12.0,K.Allen,12.0,1,0
16389,pass,LAC,2.0,9,1,9,64,1.0,1,1,J.Herbert,9.0,K.Allen,9.0,1,0
16392,pass,LAC,1.0,10,1,9,45,1.0,1,1,J.Herbert,17.0,K.Allen,17.0,1,0
16394,pass,LAC,2.0,7,1,9,25,1.0,1,1,J.Herbert,23.0,S.Anderson,23.0,1,0
16395,pass,LAC,1.0,2,1,9,2,1.0,1,0,J.Herbert,,M.Williams,,0,0
16397,pass,LAC,3.0,2,1,9,2,1.0,1,0,J.Herbert,,M.Williams,,0,0
16398,pass,LAC,4.0,2,1,9,2,1.0,1,1,J.Herbert,1.0,K.Allen,1.0,0,0
16399,pass,PHI,1.0,10,1,9,99,0.0,1,0,J.Hurts,,Q.Watkins,,0,0
16402,pass,LAC,1.0,10,1,9,38,1.0,1,1,J.Herbert,9.0,J.Cook,9.0,0,0
16405,pass,LAC,2.0,8,1,9,25,1.0,1,1,J.Herbert,23.0,J.Cook,23.0,1,0
16407,pass,LAC,2.0,2,1,9,2,1.0,1,1,J.Herbert,2.0,S.Anderson,2.0,1,1
16411,pass,PHI,2.0,6,2,9,45,1.0,1,1,J.Hurts,27.0,D.Smith,27.0,1,0
16418,pass,LAC,1.0,10,2,9,76,0.0,1,1,J.Herbert,12.0,D.Parham,12.0,1,0
16420,pass,LAC,2.0,11,2,9,50,0.0,1,1,J.Herbert,15.0,J.Cook,15.0,1,0
16421,pass,LAC,1.0,10,2,9,35,0.0,1,1,J.Herbert,3.0,K.Allen,3.0,0,0
16422,pass,LAC,2.0,7,2,9,32,0.0,1,1,J.Herbert,1.0,J.Cook,1.0,0,0
16423,pass,LAC,3.0,6,2,9,31,0.0,1,1,J.Herbert,4.0,K.Allen,4.0,0,0
16430,pass,PHI,1.0,10,2,9,46,1.0,1,1,J.Hurts,7.0,Q.Watkins,7.0,0,0
16439,pass,PHI,3.0,6,2,9,6,1.0,1,0,J.Hurts,,D.Smith,,0,0
16440,pass,LAC,1.0,10,2,9,81,0.0,1,1,J.Herbert,11.0,A.Ekeler,11.0,1,0
16441,pass,LAC,1.0,10,3,9,69,1.0,1,1,J.Herbert,9.0,M.Williams,9.0,0,0
16443,pass,LAC,3.0,4,3,9,63,1.0,1,1,J.Herbert,16.0,K.Allen,16.0,1,0
16444,pass,LAC,1.0,10,3,9,47,1.0,1,1,J.Herbert,15.0,J.Palmer,15.0,1,0
16445,pass,LAC,1.0,10,3,9,32,1.0,1,1,J.Herbert,19.0,D.Parham,19.0,1,0
16446,pass,LAC,1.0,10,3,9,13,1.0,1,0,J.Herbert,,M.Williams,,0,0
16451,pass,PHI,3.0,4,3,9,69,0.0,1,0,J.Hurts,,,,0,0
16452,pass,LAC,1.0,10,3,9,66,1.0,1,1,J.Herbert,49.0,M.Williams,49.0,1,0
16453,pass,LAC,1.0,10,3,9,17,1.0,1,1,J.Herbert,8.0,K.Allen,8.0,0,0
16455,pass,LAC,3.0,1,3,9,8,1.0,1,1,J.Herbert,8.0,D.Parham,8.0,1,1
16457,pass,PHI,2.0,10,3,9,85,1.0,1,1,J.Hurts,23.0,D.Smith,23.0,1,0
16458,pass,PHI,1.0,10,3,9,62,1.0,1,1,J.Hurts,19.0,D.Smith,19.0,1,0
16460,pass,PHI,2.0,5,3,9,38,1.0,1,1,J.Hurts,21.0,D.Goedert,21.0,1,0
16462,pass,PHI,2.0,8,3,9,15,1.0,1,0,J.Hurts,,,,0,0
16466,pass,LAC,1.0,10,3,9,61,1.0,1,1,J.Herbert,-2.0,A.Ekeler,-2.0,0,0
16467,pass,LAC,2.0,12,3,9,63,1.0,1,1,J.Herbert,7.0,J.Palmer,7.0,0,0
16468,pass,LAC,1.0,10,3,9,51,1.0,1,1,J.Herbert,3.0,S.Anderson,3.0,0,0
16469,pass,LAC,2.0,17,3,9,58,1.0,1,1,J.Herbert,8.0,K.Allen,8.0,0,0
16470,pass,LAC,3.0,9,4,9,50,1.0,1,1,J.Herbert,18.0,K.Allen,18.0,1,0
16476,pass,LAC,,0,4,9,2,1.0,1,0,J.Herbert,,J.Cook,,0,0
16477,pass,PHI,1.0,10,4,9,78,0.0,1,1,J.Hurts,-6.0,J.Reagor,-6.0,0,0
16478,pass,PHI,2.0,16,4,9,84,0.0,1,1,J.Hurts,19.0,D.Smith,19.0,1,0
16480,pass,PHI,1.0,10,4,9,55,0.0,1,1,J.Hurts,4.0,D.Goedert,4.0,0,0
16486,pass,PHI,1.0,10,4,9,28,0.0,1,1,J.Hurts,28.0,D.Smith,28.0,1,1
16487,pass,LAC,1.0,10,4,9,75,1.0,1,1,J.Herbert,3.0,K.Allen,3.0,0,0
16488,pass,LAC,2.0,7,4,9,72,1.0,1,1,J.Herbert,14.0,A.Ekeler,14.0,1,0
16490,pass,LAC,1.0,10,4,9,48,1.0,1,1,J.Herbert,4.0,J.Kelley,4.0,0,0
16491,pass,LAC,2.0,6,4,9,44,1.0,1,0,J.Herbert,,J.Guyton,,0,0
16492,pass,LAC,3.0,6,4,9,44,1.0,1,1,J.Herbert,5.0,K.Allen,5.0,0,0
16494,pass,LAC,1.0,15,4,9,42,1.0,1,1,J.Herbert,11.0,S.Anderson,11.0,0,0
16500,pass,NYG,1.0,10,1,9,75,0.0,1,1,D.Jones,9.0,K.Rudolph,9.0,0,0
16502,pass,NYG,1.0,10,1,9,60,0.0,1,1,D.Jones,5.0,D.Booker,5.0,0,0
16506,pass,NYG,2.0,5,1,9,30,0.0,1,1,D.Jones,30.0,E.Engram,30.0,1,1
16508,pass,LV,1.0,10,1,9,62,1.0,1,1,D.Carr,6.0,J.Jacobs,6.0,0,0
16509,pass,LV,2.0,4,1,9,56,1.0,1,1,D.Carr,6.0,D.Waller,6.0,1,0
16511,pass,LV,2.0,4,1,9,44,1.0,1,0,D.Carr,,H.Renfrow,,0,0
16512,pass,LV,3.0,4,1,9,44,1.0,1,1,D.Carr,20.0,H.Renfrow,20.0,1,0
16513,pass,LV,1.0,10,1,9,24,1.0,1,1,D.Carr,6.0,A.Ingold,6.0,0,0
16516,pass,LV,2.0,2,1,9,2,1.0,1,1,D.Carr,2.0,H.Renfrow,2.0,1,1
16518,pass,NYG,2.0,5,1,9,70,0.0,1,1,D.Jones,6.0,D.Booker,6.0,1,0
16523,pass,LV,2.0,10,1,9,79,0.0,1,0,D.Carr,,D.Waller,,0,0
16524,pass,LV,3.0,10,1,9,79,0.0,1,0,D.Carr,,J.Richard,,0,0
16525,pass,NYG,1.0,10,1,9,66,0.0,1,0,D.Jones,,,,0,0
16526,pass,LV,1.0,10,1,9,30,1.0,1,1,D.Carr,8.0,J.Jacobs,8.0,0,0
16528,pass,LV,1.0,9,1,9,9,1.0,1,1,D.Carr,3.0,H.Renfrow,3.0,0,0
16529,pass,LV,2.0,6,2,9,6,1.0,1,0,D.Carr,,B.Edwards,,0,0
16530,pass,LV,3.0,6,2,9,6,1.0,1,0,D.Carr,,D.Waller,,0,0
16532,pass,NYG,2.0,8,2,9,80,0.0,1,1,D.Jones,12.0,D.Booker,12.0,1,0
16535,pass,NYG,3.0,3,2,9,61,0.0,1,1,D.Jones,7.0,K.Rudolph,7.0,1,0
16537,pass,NYG,2.0,14,2,9,58,0.0,1,1,D.Jones,-7.0,E.Penny,-7.0,0,0
16538,pass,NYG,3.0,21,2,9,65,0.0,1,0,K.Toney,,,,0,0
16540,pass,LV,2.0,7,2,9,84,0.0,1,0,D.Carr,,K.Drake,,0,0
16541,pass,LV,3.0,7,2,9,84,0.0,1,0,D.Carr,,B.Edwards,,0,0
16542,pass,NYG,1.0,15,2,9,65,1.0,1,1,D.Jones,14.0,K.Golladay,14.0,0,0
16545,pass,NYG,2.0,5,2,9,26,1.0,1,1,D.Jones,3.0,K.Rudolph,3.0,0,0
16548,pass,NYG,2.0,7,2,9,18,1.0,1,0,D.Jones,,,,0,0
16552,pass,LV,3.0,1,2,9,61,1.0,1,1,D.Carr,7.0,A.Ingold,7.0,1,0
16553,pass,LV,1.0,10,2,9,54,1.0,1,1,D.Carr,8.0,J.Richard,8.0,0,0
16554,pass,LV,2.0,2,2,9,46,1.0,1,1,D.Carr,10.0,J.Richard,10.0,1,0
16555,pass,LV,1.0,15,2,9,41,1.0,1,1,D.Carr,20.0,D.Waller,20.0,1,0
16556,pass,LV,1.0,10,2,9,21,1.0,1,1,D.Carr,7.0,H.Renfrow,7.0,0,0
16557,pass,LV,2.0,3,2,9,14,1.0,1,0,D.Carr,,Z.Jones,,0,0
16558,pass,LV,3.0,3,2,9,14,1.0,1,0,D.Carr,,D.Waller,,0,0
16560,pass,LV,2.0,9,3,9,67,0.0,1,1,D.Carr,2.0,J.Jacobs,2.0,0,0
16561,pass,LV,3.0,7,3,9,65,0.0,1,0,D.Carr,,H.Renfrow,,0,1
16562,pass,LV,1.0,10,3,9,92,1.0,1,1,D.Carr,15.0,A.Ingold,15.0,1,0
16563,pass,LV,1.0,10,3,9,77,1.0,1,1,D.Carr,9.0,K.Drake,9.0,0,0
16565,pass,LV,1.0,10,3,9,54,1.0,1,1,D.Carr,5.0,H.Renfrow,5.0,0,0
16568,pass,LV,1.0,10,3,9,44,1.0,1,1,D.Carr,9.0,H.Renfrow,9.0,0,0
16569,pass,LV,2.0,1,3,9,35,1.0,1,0,D.Carr,,B.Edwards,,0,0
16572,pass,LV,1.0,15,3,9,34,1.0,1,1,D.Carr,20.0,Z.Jones,20.0,1,0
16575,pass,LV,3.0,3,3,9,7,1.0,1,0,D.Carr,,D.Waller,,0,0
16577,pass,NYG,2.0,8,3,9,73,1.0,1,0,D.Jones,,K.Rudolph,,0,0
16578,pass,NYG,3.0,8,3,9,73,1.0,1,1,D.Jones,14.0,K.Golladay,14.0,1,0
16580,pass,NYG,2.0,10,3,9,59,1.0,1,1,D.Jones,2.0,E.Engram,2.0,0,0
16581,pass,NYG,3.0,8,3,9,57,1.0,1,1,D.Jones,9.0,K.Toney,9.0,1,0
16582,pass,NYG,1.0,10,3,9,48,1.0,1,1,D.Jones,1.0,K.Rudolph,1.0,1,0
16587,pass,NYG,3.0,3,4,9,13,1.0,1,0,D.Jones,,,,0,0
16588,pass,LV,1.0,10,4,9,77,1.0,1,1,D.Carr,24.0,D.Waller,24.0,1,0
16590,pass,LV,1.0,10,4,9,32,1.0,1,1,D.Carr,22.0,K.Drake,22.0,1,0
16591,pass,LV,1.0,10,4,9,25,1.0,1,1,D.Carr,11.0,K.Drake,11.0,1,0
16592,pass,LV,1.0,10,4,9,14,1.0,1,1,D.Carr,2.0,K.Drake,2.0,0,0
16594,pass,LV,3.0,6,4,9,10,1.0,1,1,D.Carr,3.0,J.Jacobs,3.0,0,0
16596,pass,NYG,2.0,7,4,9,77,0.0,1,0,D.Jones,,D.Slayton,,0,0
16599,pass,NYG,1.0,10,4,9,55,0.0,1,0,D.Jones,,,,0,0
16601,pass,NYG,3.0,6,4,9,51,0.0,1,0,D.Jones,,K.Golladay,,0,0
16602,pass,LV,1.0,10,4,9,88,0.0,1,0,D.Carr,,B.Edwards,,0,0
16603,pass,LV,2.0,10,4,9,88,0.0,1,1,D.Carr,12.0,D.Waller,12.0,1,0
16604,pass,LV,1.0,10,4,9,76,0.0,1,0,D.Carr,,Z.Jones,,0,0
16608,pass,NYG,2.0,8,4,9,25,0.0,1,1,D.Jones,-1.0,E.Penny,-1.0,0,0
16609,pass,NYG,3.0,9,4,9,26,0.0,1,1,D.Jones,6.0,E.Engram,6.0,0,0
16610,pass,LV,1.0,10,4,9,75,1.0,1,1,D.Carr,3.0,D.Waller,3.0,0,0
16611,pass,LV,2.0,7,4,9,72,1.0,1,1,D.Carr,19.0,D.Waller,19.0,1,0
16612,pass,LV,1.0,10,4,9,53,1.0,1,1,D.Carr,9.0,K.Drake,9.0,0,0
16614,pass,LV,1.0,10,4,9,41,1.0,1,1,D.Carr,17.0,K.Drake,17.0,1,0
16615,pass,LV,1.0,10,4,9,24,1.0,1,1,D.Carr,8.0,D.Waller,8.0,0,0
16616,pass,LV,2.0,2,4,9,16,1.0,1,0,D.Carr,,K.Drake,,0,0
16617,pass,LV,3.0,2,4,9,16,1.0,1,1,D.Carr,3.0,H.Renfrow,3.0,1,0
16618,pass,LV,1.0,10,4,9,13,1.0,1,0,D.Carr,,Z.Jones,,0,0
16619,pass,LV,2.0,10,4,9,13,1.0,1,0,D.Carr,,,,0,0
16621,pass,BAL,2.0,5,1,9,70,1.0,1,1,L.Jackson,13.0,R.Bateman,13.0,1,0
16622,pass,BAL,1.0,10,1,9,57,1.0,1,0,L.Jackson,,M.Andrews,,0,0
16624,pass,BAL,3.0,2,1,9,49,1.0,1,0,L.Jackson,,M.Brown,,0,0
16627,pass,BAL,1.0,10,1,9,23,1.0,1,0,L.Jackson,,M.Andrews,,0,0
16629,pass,BAL,3.0,6,1,9,19,1.0,1,0,L.Jackson,,M.Andrews,,0,0
16632,pass,MIN,1.0,10,1,9,53,0.0,1,1,K.Cousins,6.0,D.Cook,6.0,0,0
16634,pass,MIN,3.0,7,1,9,50,0.0,1,1,K.Cousins,50.0,J.Jefferson,50.0,1,1
16635,pass,BAL,1.0,10,1,9,75,0.0,1,1,L.Jackson,13.0,M.Andrews,13.0,1,0
16638,pass,BAL,3.0,4,1,9,56,0.0,1,1,L.Jackson,15.0,R.Bateman,15.0,1,0
16639,pass,BAL,1.0,10,1,9,41,0.0,1,0,L.Jackson,,,,0,0
16641,pass,BAL,3.0,9,1,9,40,0.0,1,0,L.Jackson,,M.Brown,,0,0
16643,pass,MIN,2.0,6,1,9,90,1.0,1,1,K.Cousins,5.0,L.Stocker,5.0,0,0
16645,pass,MIN,1.0,10,1,9,19,1.0,1,1,K.Cousins,3.0,A.Mattison,3.0,0,0
16647,pass,MIN,3.0,6,1,9,15,1.0,1,1,K.Cousins,7.0,J.Jefferson,7.0,1,0
16654,pass,BAL,2.0,7,2,9,72,0.0,1,1,L.Jackson,7.0,R.Bateman,7.0,1,0
16656,pass,BAL,2.0,16,2,9,71,0.0,1,1,L.Jackson,-1.0,D.Freeman,-1.0,0,0
16657,pass,BAL,3.0,17,2,9,72,0.0,1,1,L.Jackson,9.0,M.Brown,9.0,0,0
16658,pass,MIN,1.0,10,2,9,72,0.0,1,1,K.Cousins,7.0,T.Conklin,7.0,0,0
16663,pass,BAL,1.0,10,2,9,77,0.0,1,0,L.Jackson,,D.Freeman,,0,0
16665,pass,BAL,3.0,5,2,9,72,0.0,1,0,L.Jackson,,M.Andrews,,0,0
16666,pass,MIN,1.0,10,2,9,79,0.0,1,0,K.Cousins,,A.Thielen,,0,0
16668,pass,MIN,3.0,9,2,9,78,0.0,1,1,K.Cousins,20.0,K.Osborn,20.0,1,0
16670,pass,MIN,2.0,10,2,9,58,0.0,1,1,K.Cousins,4.0,D.Cook,4.0,0,0
16671,pass,MIN,3.0,6,2,9,54,0.0,1,0,K.Cousins,,D.Westbrook,,0,0
16672,pass,BAL,1.0,10,2,9,80,0.0,1,0,L.Jackson,,M.Andrews,,0,0
16674,pass,MIN,2.0,11,2,9,17,1.0,1,0,K.Cousins,,A.Thielen,,0,0
16675,pass,MIN,3.0,11,2,9,17,1.0,1,0,K.Cousins,,J.Jefferson,,0,0
16676,pass,BAL,1.0,10,2,9,75,1.0,1,1,L.Jackson,4.0,M.Brown,4.0,0,0
16679,pass,BAL,2.0,3,2,9,58,1.0,1,0,L.Jackson,,M.Brown,,0,0
16681,pass,BAL,1.0,5,2,9,5,1.0,1,1,L.Jackson,5.0,D.Freeman,5.0,1,1
16683,pass,BAL,1.0,10,3,9,72,1.0,1,0,L.Jackson,,R.Bateman,,0,0
16685,pass,BAL,3.0,14,3,9,76,1.0,1,1,L.Jackson,12.0,P.Ricard,12.0,0,0
16687,pass,BAL,1.0,10,3,9,41,1.0,1,1,L.Jackson,22.0,P.Ricard,22.0,1,0
16689,pass,BAL,1.0,7,3,9,7,1.0,1,1,L.Jackson,3.0,D.Duvernay,3.0,0,0
16691,pass,BAL,3.0,4,3,9,4,1.0,1,1,L.Jackson,3.0,M.Brown,3.0,0,0
16692,pass,BAL,4.0,1,3,9,1,1.0,1,1,L.Jackson,1.0,P.Ricard,1.0,1,1
